Sample	Lachnospiraceae	Bacteroidaceae	Ruminococcaceae	Clostridiaceae	Eubacteriaceae	Porphyromonadaceae	Oscillospiraceae	Enterobacteriaceae	Rikenellaceae	Bacillaceae	Peptostreptococcaceae	Paenibacillaceae	Sutterellaceae	Lactobacillaceae	Peptococcaceae	Enterococcaceae	Streptococcaceae	Prevotellaceae	Flavobacteriaceae	Siphoviridae	Peptoniphilaceae	Myoviridae	Marinilabiliaceae	Yersiniaceae	Podoviridae	Burkholderiaceae	Staphylococcaceae	Planococcaceae	Comamonadaceae	Listeriaceae	Carnobacteriaceae	Erwiniaceae	Rhodobacteraceae	Oxalobacteraceae	Moraxellaceae	Alicyclobacillaceae	Alteromonadaceae	Leuconostocaceae	Micrococcaceae	Bradyrhizobiaceae	Methylocystaceae	Pectobacteriaceae	Synechococcaceae	Rhizobiaceae	Pseudomonadaceae	Morganellaceae	Syntrophomonadaceae	Alcaligenaceae	Aerococcaceae	Sporolactobacillaceae	Mycobacteriaceae	Microbacteriaceae	Thermoactinomycetaceae	Cyanothecaceae	Shewanellaceae	Corynebacteriaceae	Cryomorphaceae	Phyllobacteriaceae	Stigonemataceae	Pseudoalteromonadaceae	Nocardiaceae	Hyphomonadaceae	Methylobacteriaceae	Hyphomicrobiaceae	Cellvibrionaceae	Bartonellaceae	Streptomycetaceae	Debaryomycetaceae	Rhodobiaceae	Xanthobacteraceae	Cellulomonadaceae	Intrasporangiaceae	Merismopediaceae	Dermatophilaceae	Idiomarinaceae	Aurantimonadaceae	Saccharomycetaceae	Dermabacteraceae	Psychromonadaceae	Gordoniaceae	Microviridae	Beijerinckiaceae	Colwelliaceae	Brevibacteriaceae	Promicromonosporaceae	Brucellaceae	Rhodomelaceae	Blattabacteriaceae	Dermacoccaceae	Nectriaceae	Drosophilidae	Arthrodermataceae	Tectiviridae	Hypocreaceae	Hominidae	Inoviridae	Clavicipitaceae	Sordariaceae	Sarcocystidae	Chaetomiaceae	Retroviridae
SchirmerM_2016_G89138	0.312448	0.137302	0.276013	0.072081	0.081064	0.035809	0.022741	0.000807	0.025866	0.005650	0.003158	0.005685	0.002998	0.002879	0.003130	0.002158	0.001439	0.000815	0.001326	0.000375	0.001188	0.000119	0.000098	0.000032	0.000122	0.000264	0.000508	0.000367	0.000053	0.000268	0.000492	0.000020	0.000355	0.000090	0.000085	0.000188	0.000054	0.000075	0.000070	0.000073	0.000254	0.000020	0.000069	0.000113	0.000050	0.000026	0.000097	0.000031	0.000092	0.000091	0.000098	0.000082	0.000062	0.000022	0.000068	0.000078	0.000020	0.000056	0.000011	0.000020	0.000034	0.000066	0.000014	0.000053	0.000034	0.000004	0.000010	0.000035	0.000039	0.000012	0.000010	0.000006	0.000002	0.000009	0.000006	0.000004	0	0.000002	0	0.000013	0.000004	0.000004	0	0.000005	0	0.000001	0	0.000000	0.000002	0.000002	0	0	0.000001	0	0.000001	0	0	0	0	0	0
SchirmerM_2016_G89139	0.260407	0.273700	0.247017	0.058096	0.067058	0.032198	0.018930	0.003025	0.010943	0.003415	0.004541	0.003692	0.001591	0.003657	0.001834	0.002009	0.001697	0.000491	0.001028	0.000244	0.000743	0.000155	0.000153	0.000065	0.000033	0.000303	0.000429	0.000100	0.000027	0.000428	0.000163	0.000065	0.000328	0.000067	0.000049	0.000087	0.000067	0.000141	0.000139	0.000014	0.000031	0.000008	0.000004	0.000050	0.000022	0.000041	0.000055	0.000031	0.000101	0.000020	0.000092	0.000080	0.000028	0.000048	0.000009	0.000048	0.000003	0.000019	0.000003	0.000008	0.000025	0.000002	0.000010	0.000002	0.000000	0.000001	0.000010	0.000011	0.000013	0.000016	0.000008	0.000001	0.000009	0.000001	0.000004	0.000000	0	0.000001	0.000001	0.000001	0.000041	0.000000	0	0.000005	0.000003	0	0.000003	0.000001	0	0	0	0	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89141	0.224162	0.185953	0.281976	0.065800	0.068222	0.055890	0.048025	0.000952	0.021130	0.004546	0.005298	0.005611	0.006830	0.010301	0.003666	0.001624	0.001054	0.000374	0.001216	0.000512	0.000754	0.000245	0.000188	0.000059	0.000061	0.000470	0.000257	0.000349	0.000060	0.000327	0.000172	0.000047	0.000390	0.000790	0.000133	0.000177	0.000068	0.000096	0.000158	0.000077	0.000071	0.000032	0.000123	0.000097	0.000064	0.000032	0.000124	0.000058	0.000116	0.000056	0.000197	0.000160	0.000058	0.000071	0.000067	0.000132	0.000018	0.000043	0.000058	0.000032	0.000080	0.000027	0.000022	0.000009	0.000006	0.000005	0.000019	0.000025	0.000017	0.000029	0.000007	0.000015	0.000007	0.000007	0.000006	0.000004	0.000048	0.000001	0.000005	0.000002	0.000004	0.000002	0.000006	0.000007	0.000002	0.000003	0.000000	0.000002	0.000003	0.000001	0	0	0	0.000001	0	0	0	0	0	0	0
SchirmerM_2016_G89143	0.238582	0.208596	0.244270	0.068013	0.081881	0.060562	0.037960	0.001026	0.025594	0.004275	0.004188	0.005285	0.003161	0.001662	0.002959	0.001450	0.001496	0.000909	0.001024	0.000376	0.000942	0.000109	0.000563	0.000047	0.000054	0.000377	0.000274	0.000277	0.000051	0.000458	0.000147	0.000013	0.000344	0.000167	0.000107	0.000268	0.000121	0.000178	0.000122	0.000157	0.000108	0.000023	0.000120	0.000298	0.000062	0.000059	0.000138	0.000083	0.000079	0.000086	0.000106	0.000100	0.000108	0.000026	0.000054	0.000054	0.000043	0.000055	0.000023	0.000026	0.000025	0.000019	0.000013	0.000053	0.000018	0.000011	0.000025	0.000011	0.000018	0.000007	0.000009	0.000005	0.000003	0.000002	0.000012	0.000000	0	0.000002	0.000003	0.000005	0.000053	0.000005	0.000002	0.000002	0.000001	0	0.000000	0.000000	0	0.000002	0	0.000001	0.000001	0	0	0	0	0	0	0	0
SchirmerM_2016_G89144	0.299303	0.122693	0.278194	0.100563	0.095055	0.020014	0.029738	0.001069	0.013616	0.005082	0.006083	0.006528	0.003688	0.002543	0.003195	0.001887	0.001664	0.000329	0.000750	0.000237	0.001084	0.000195	0.000148	0.000064	0.000028	0.000663	0.000342	0.000323	0.000074	0.000643	0.000354	0.000037	0.000402	0.000179	0.000065	0.000310	0.000046	0.000159	0.000187	0.000088	0.000278	0.000016	0.000130	0.000286	0.000087	0.000017	0.000148	0.000030	0.000182	0.000090	0.000122	0.000132	0.000134	0.000025	0.000067	0.000089	0.000020	0.000075	0.000016	0.000010	0.000050	0.000049	0.000019	0.000043	0.000024	0.000012	0.000059	0.000018	0.000039	0.000021	0.000008	0.000009	0.000002	0.000001	0.000001	0.000008	0.000001	0.000002	0.000000	0.000010	0.000002	0.000004	0.000003	0.000004	0.000009	0.000016	0	0.000002	0.000000	0.000001	0	0.000005	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89145	0.331918	0.084849	0.276722	0.100116	0.097400	0.021580	0.038517	0.000695	0.011633	0.004165	0.004038	0.004836	0.002293	0.002418	0.003197	0.005067	0.003014	0.000384	0.001144	0.000296	0.000899	0.000534	0.000257	0.000084	0.000051	0.000271	0.000606	0.000191	0.000040	0.000217	0.000184	0.000024	0.000345	0.000114	0.000147	0.000194	0.000026	0.000086	0.000088	0.000034	0.000029	0.000018	0.000026	0.000042	0.000045	0.000030	0.000072	0.000055	0.000048	0.000046	0.000108	0.000085	0.000046	0.000016	0.000008	0.000180	0.000001	0.000027	0.000018	0.000011	0.000207	0.000004	0.000011	0.000016	0.000005	0.000001	0.000007	0.000092	0.000005	0.000019	0.000002	0.000016	0.000002	0.000007	0.000001	0.000003	0.000005	0.000002	0	0.000004	0	0	0.000001	0.000002	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89146	0.262488	0.109277	0.370850	0.077894	0.054262	0.039341	0.027906	0.000927	0.008633	0.004350	0.003869	0.006308	0.004054	0.005407	0.004049	0.002049	0.001974	0.001453	0.001757	0.000438	0.001027	0.000283	0.000157	0.000213	0.000115	0.000884	0.000190	0.000314	0.000164	0.000155	0.000191	0.000018	0.000571	0.000683	0.000129	0.000207	0.000275	0.000080	0.000126	0.000370	0.001986	0.000028	0.000236	0.000516	0.000199	0.000029	0.000160	0.000132	0.000124	0.000062	0.000118	0.000092	0.000105	0.000164	0.000321	0.000035	0.000019	0.000372	0.000074	0.000120	0.000032	0.000288	0.000155	0.000363	0.000163	0.000161	0.000028	0.000013	0.000236	0.000060	0.000007	0.000013	0.000035	0.000003	0.000001	0.000002	0	0.000002	0.000026	0.000006	0.000030	0.000034	0.000005	0.000002	0.000002	0.000002	0	0.000001	0.000000	0.000001	0	0	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89147	0.284242	0.050880	0.391790	0.070278	0.079820	0.014710	0.030906	0.001042	0.033545	0.004577	0.003290	0.006427	0.002538	0.001660	0.003553	0.012167	0.001427	0.000156	0.000793	0.000187	0.000850	0.000109	0.000077	0.000060	0.000033	0.000502	0.000255	0.000314	0.000032	0.000299	0.000277	0.000034	0.000530	0.000093	0.000091	0.000191	0.000119	0.000135	0.000258	0.000045	0.000145	0.000006	0.000091	0.000059	0.000057	0.000007	0.000147	0.000039	0.000100	0.000058	0.000198	0.000175	0.000044	0.000014	0.000047	0.000031	0.000019	0.000062	0.000007	0.000008	0.000032	0.000069	0.000027	0.000044	0.000011	0.000014	0.000056	0.000035	0.000023	0.000005	0.000016	0.000019	0.000002	0.000002	0.000004	0.000004	0	0.000009	0.000002	0.000005	0.000005	0.000003	0.000001	0.000003	0.000002	0	0	0	0	0.000003	0	0.000001	0	0	0.000000	0	0.000000	0	0	0	0
SchirmerM_2016_G89148	0.254054	0.222310	0.204758	0.072984	0.087717	0.045049	0.041711	0.001693	0.029299	0.005905	0.005295	0.006370	0.003042	0.003360	0.004327	0.001562	0.001489	0.000393	0.001434	0.000172	0.001396	0.000189	0.000153	0.000075	0.000136	0.000318	0.000294	0.000384	0.000031	0.000312	0.000292	0.000064	0.000329	0.000319	0.000139	0.000310	0.000052	0.000045	0.000195	0.000072	0.000149	0.000014	0.000129	0.000058	0.000059	0.000027	0.000138	0.000057	0.000171	0.000078	0.000131	0.000255	0.000139	0.000049	0.000025	0.000057	0.000017	0.000053	0.000018	0.000026	0.000071	0.000025	0.000004	0.000025	0.000010	0.000006	0.000033	0.000011	0.000014	0.000010	0.000015	0.000009	0.000006	0.000003	0.000004	0.000004	0.000003	0.000005	0.000004	0.000003	0	0.000003	0.000001	0.000009	0.000011	0.000004	0.000021	0.000002	0	0	0	0	0.000007	0	0	0	0	0	0	0	0
SchirmerM_2016_G89149	0.366756	0.059224	0.275212	0.082525	0.086675	0.028166	0.033457	0.000664	0.023158	0.009212	0.003834	0.005922	0.002871	0.002506	0.003535	0.002184	0.001777	0.000803	0.001569	0.000350	0.001197	0.000187	0.001837	0.000039	0.000022	0.000295	0.000820	0.000595	0.000057	0.000490	0.000251	0.000027	0.000418	0.000276	0.000081	0.000264	0.000074	0.000311	0.000207	0.000068	0.000067	0.000015	0.000093	0.000097	0.000080	0.000017	0.000134	0.000054	0.000227	0.000161	0.000140	0.000092	0.000114	0.000041	0.000022	0.000029	0.000323	0.000030	0.000017	0.000035	0.000020	0.000010	0.000005	0.000022	0.000039	0.000005	0.000033	0.000043	0.000035	0.000007	0.000006	0.000016	0.000004	0.000007	0.000006	0.000000	0	0.000004	0.000002	0.000002	0.000004	0.000001	0.000001	0.000003	0.000019	0	0.000000	0	0.000001	0.000001	0	0	0	0	0.000001	0	0	0	0	0	0
SchirmerM_2016_G89150	0.317531	0.083641	0.283064	0.097462	0.083811	0.031761	0.034980	0.002389	0.020962	0.005437	0.011054	0.007167	0.002586	0.003066	0.002825	0.001818	0.002051	0.000373	0.000682	0.000626	0.000960	0.000172	0.000124	0.000092	0.000010	0.000426	0.000711	0.000304	0.000062	0.000304	0.000222	0.000075	0.000336	0.000090	0.000098	0.000202	0.000052	0.000203	0.000418	0.000047	0.000045	0.000013	0.000108	0.000080	0.000055	0.000037	0.000172	0.000103	0.000082	0.000075	0.000170	0.000187	0.000066	0.000026	0.000018	0.000071	0.000007	0.000034	0.000035	0.000013	0.000060	0.000013	0.000009	0.000004	0.000096	0.000014	0.000038	0.000016	0.000008	0.000008	0.000014	0.000015	0.000006	0.000006	0.000003	0	0.000001	0.000003	0.000002	0.000003	0.000013	0.000003	0	0.000022	0.000022	0	0.000010	0.000009	0.000001	0.000001	0	0.000009	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89151	0.332117	0.079320	0.277201	0.085253	0.076188	0.035448	0.060258	0.001353	0.013641	0.006825	0.004974	0.006544	0.001874	0.002069	0.003792	0.002090	0.001760	0.000301	0.000976	0.000285	0.001385	0.000351	0.000196	0.000076	0.000059	0.000365	0.000564	0.000390	0.000081	0.000601	0.000321	0.000033	0.000460	0.000129	0.000106	0.000222	0.000056	0.000149	0.000247	0.000042	0.000026	0.000021	0.000154	0.000147	0.000037	0.000017	0.000112	0.000062	0.000113	0.000092	0.000185	0.000214	0.000075	0.000065	0.000044	0.000125	0.000010	0.000033	0.000010	0.000008	0.000058	0.000048	0.000005	0.000013	0.000008	0.000003	0.000023	0.000031	0.000009	0.000012	0.000013	0.000008	0.000004	0.000021	0.000004	0	0.000001	0.000006	0.000001	0.000002	0.000054	0.000002	0	0.000008	0.000006	0.000002	0.000000	0	0	0.000000	0	0	0.000003	0	0.000001	0	0	0	0	0	0
SchirmerM_2016_G89153	0.255351	0.194163	0.217662	0.077557	0.111372	0.046227	0.031524	0.000708	0.021049	0.007474	0.004214	0.005898	0.005362	0.001915	0.002673	0.001917	0.001399	0.002638	0.003026	0.000280	0.001116	0.000204	0.000211	0.000039	0.000028	0.000871	0.000327	0.000534	0.000080	0.000533	0.000256	0.000025	0.000553	0.000094	0.000073	0.000198	0.000079	0.000179	0.000104	0.000036	0.000024	0.000023	0.000060	0.000156	0.000059	0.000014	0.000105	0.000041	0.000089	0.000103	0.000135	0.000059	0.000087	0.000022	0.000051	0.000096	0.000007	0.000107	0.000537	0.000003	0.000049	0.000036	0.000014	0.000005	0.000031	0.000001	0.000041	0.000021	0.000003	0.000007	0.000010	0.000017	0.000007	0.000005	0.000002	0	0	0.000002	0.000005	0.000003	0.000003	0.000000	0	0.000004	0.000002	0.000000	0	0	0.000000	0.000001	0	0	0	0	0.000002	0	0	0	0	0	0
SchirmerM_2016_G89154	0.309348	0.104680	0.297496	0.075894	0.094896	0.032231	0.026059	0.000701	0.018821	0.006626	0.006759	0.006455	0.002544	0.002108	0.003122	0.001594	0.001943	0.000221	0.000758	0.000637	0.001306	0.000331	0.000145	0.000027	0.000036	0.000299	0.000327	0.000369	0.000057	0.000298	0.000439	0.000036	0.000310	0.000303	0.000069	0.000266	0.000076	0.000161	0.000101	0.000073	0.000044	0.000009	0.000190	0.000152	0.000062	0.000029	0.000154	0.000053	0.000153	0.000141	0.000083	0.000100	0.000128	0.000093	0.000075	0.000050	0.000011	0.000085	0.000041	0.000038	0.000054	0.000014	0.000008	0.000025	0.000039	0.000029	0.000032	0.000013	0.000023	0.000006	0.000006	0.000007	0.000030	0.000003	0.000010	0.000000	0.000049	0.000003	0.000004	0.000002	0.000023	0.000001	0.000001	0.000003	0.000001	0	0	0	0.000001	0	0	0.000001	0	0	0	0	0.000000	0	0	0	0
SchirmerM_2016_G89155	0.326479	0.122302	0.302572	0.082441	0.086533	0.024218	0.015383	0.000794	0.012325	0.003981	0.003226	0.004510	0.001360	0.002274	0.002158	0.002061	0.001360	0.000444	0.000770	0.000189	0.000830	0.000120	0.000158	0.000034	0.000026	0.000534	0.000630	0.000123	0.000071	0.000089	0.000212	0.000018	0.000264	0.000082	0.000023	0.000073	0.000087	0.000152	0.000111	0.000031	0.000032	0.000023	0.000032	0.000040	0.000038	0.000012	0.000043	0.000026	0.000102	0.000057	0.000081	0.000080	0.000030	0.000021	0.000011	0.000027	0.000017	0.000037	0.000011	0.000003	0.000023	0.000019	0.000013	0.000013	0.000025	0.000002	0.000068	0.000016	0.000002	0.000001	0.000005	0.000002	0.000001	0.000000	0.000001	0.000006	0.000001	0.000002	0.000005	0.000012	0.000001	0.000002	0	0.000009	0.000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89156	0.231910	0.217242	0.278957	0.056539	0.093439	0.031089	0.041598	0.000924	0.014166	0.004793	0.003142	0.005933	0.003054	0.001814	0.003379	0.001727	0.002203	0.000571	0.001025	0.000273	0.000933	0.000184	0.000241	0.000047	0.000027	0.000637	0.000236	0.000297	0.000069	0.000391	0.000194	0.000034	0.000349	0.000287	0.000116	0.000297	0.000091	0.000069	0.000157	0.000029	0.000057	0.000018	0.000087	0.000093	0.000083	0.000014	0.000107	0.000030	0.000136	0.000099	0.000078	0.000146	0.000127	0.000036	0.000020	0.000054	0.000025	0.000034	0.000008	0.000010	0.000035	0.000019	0.000014	0.000005	0.000008	0.000001	0.000051	0.000022	0.000020	0.000002	0.000005	0.000018	0.000016	0.000017	0.000004	0	0	0.000002	0.000000	0.000005	0.000010	0.000001	0.000001	0.000004	0.000003	0.000000	0.000008	0.000001	0	0.000000	0	0.000000	0	0.000000	0.000000	0	0	0	0	0	0
SchirmerM_2016_G89157	0.274008	0.109496	0.287307	0.074730	0.065773	0.051140	0.045153	0.003225	0.039258	0.007700	0.007294	0.006559	0.003295	0.002012	0.004008	0.004509	0.002273	0.000546	0.001666	0.000670	0.001178	0.000198	0.000303	0.000109	0.000073	0.000409	0.000413	0.000470	0.000046	0.000335	0.000296	0.000068	0.000478	0.000551	0.000126	0.000393	0.000051	0.000152	0.000416	0.000171	0.000096	0.000022	0.000312	0.000109	0.000100	0.000036	0.000181	0.000045	0.000197	0.000102	0.000316	0.000480	0.000192	0.000031	0.000043	0.000158	0.000030	0.000053	0.000017	0.000014	0.000055	0.000043	0.000009	0.000012	0.000005	0.000006	0.000042	0.000025	0.000038	0.000197	0.000048	0.000027	0.000005	0.000006	0.000017	0.000005	0.000008	0.000009	0.000002	0.000003	0.000018	0.000006	0	0.000014	0.000005	0	0.000001	0	0.000000	0	0	0	0	0	0.000001	0	0	0	0	0	0
SchirmerM_2016_G89158	0.284288	0.127805	0.233651	0.094559	0.114653	0.044078	0.046486	0.000671	0.010592	0.004804	0.004982	0.005335	0.005229	0.005094	0.003024	0.001419	0.001548	0.002517	0.002564	0.000326	0.001096	0.000165	0.000251	0.000126	0.000064	0.000272	0.000378	0.000279	0.000036	0.000359	0.000294	0.000051	0.000374	0.000356	0.000151	0.000204	0.000065	0.000128	0.000143	0.000038	0.000030	0.000013	0.000062	0.000075	0.000055	0.000030	0.000126	0.000034	0.000068	0.000068	0.000118	0.000088	0.000045	0.000073	0.000028	0.000134	0.000008	0.000040	0.000116	0.000006	0.000083	0.000022	0.000002	0.000008	0.000025	0.000005	0.000015	0.000076	0.000006	0.000016	0.000006	0.000010	0.000004	0.000006	0.000003	0	0.000003	0.000002	0.000000	0.000015	0.000001	0.000002	0.000002	0.000003	0.000003	0.000001	0.000001	0.000002	0.000000	0.000001	0	0	0	0.000000	0.000000	0	0	0	0	0	0
SchirmerM_2016_G89159	0.347002	0.113917	0.270551	0.075731	0.103868	0.026685	0.022945	0.000927	0.008576	0.003613	0.003325	0.004746	0.003878	0.001845	0.002167	0.001586	0.001513	0.000739	0.000927	0.000224	0.001291	0.000181	0.000336	0.000076	0.000019	0.000204	0.000208	0.000220	0.000043	0.000357	0.000202	0.000024	0.000341	0.000133	0.000054	0.000096	0.000032	0.000052	0.000070	0.000030	0.000027	0.000028	0.000037	0.000055	0.000084	0.000021	0.000080	0.000067	0.000108	0.000041	0.000095	0.000059	0.000046	0.000026	0.000019	0.000042	0.000009	0.000025	0.000017	0.000016	0.000052	0.000006	0.000102	0.000019	0.000002	0.000031	0.000013	0.000056	0.000005	0.000006	0.000003	0.000002	0.000004	0.000002	0.000021	0.000000	0.000001	0.000001	0	0.000017	0.000012	0.000001	0.000000	0.000002	0.000005	0.000000	0	0	0	0.000001	0	0	0	0	0.000000	0	0	0	0	0	0
SchirmerM_2016_G89161	0.293988	0.167036	0.277992	0.067366	0.079427	0.031556	0.030435	0.001009	0.012632	0.004254	0.004926	0.003787	0.004783	0.002715	0.002698	0.002335	0.001716	0.001246	0.002116	0.000626	0.001088	0.000890	0.000545	0.000039	0.000187	0.000491	0.000300	0.000195	0.000042	0.000529	0.000267	0.000018	0.000402	0.000115	0.000195	0.000118	0.000084	0.000249	0.000136	0.000025	0.000017	0.000047	0.000052	0.000117	0.000048	0.000006	0.000104	0.000024	0.000066	0.000190	0.000114	0.000123	0.000063	0.000017	0.000025	0.000052	0.000052	0.000037	0.000010	0.000007	0.000076	0.000006	0.000016	0.000012	0.000010	0.000001	0.000015	0.000055	0.000002	0.000013	0.000006	0.000013	0.000000	0.000008	0.000003	0.000000	0	0.000009	0	0.000006	0.000000	0.000000	0	0.000011	0.000003	0.000001	0.000001	0	0.000002	0.000000	0	0	0	0	0	0	0.000000	0	0	0	0
SchirmerM_2016_G89162	0.275092	0.157556	0.241484	0.091060	0.090988	0.038733	0.034032	0.002801	0.020549	0.006152	0.004298	0.005638	0.007016	0.005296	0.003833	0.002182	0.002025	0.001181	0.002136	0.000319	0.001181	0.000459	0.000331	0.000082	0.000008	0.000474	0.000487	0.000254	0.000145	0.000225	0.000241	0.000079	0.000441	0.000119	0.000143	0.000201	0.000065	0.000276	0.000283	0.000065	0.000036	0.000040	0.000181	0.000072	0.000066	0.000032	0.000081	0.000092	0.000202	0.000057	0.000277	0.000054	0.000079	0.000031	0.000021	0.000077	0.000029	0.000272	0.000018	0.000018	0.000047	0.000049	0.000014	0.000009	0.000050	0.000010	0.000009	0.000032	0.000004	0.000014	0.000013	0.000005	0.000005	0.000007	0.000004	0.000005	0.000000	0.000005	0.000008	0.000009	0.000000	0.000000	0.000007	0.000009	0.000010	0	0	0.000002	0.000000	0.000003	0	0.000001	0	0.000001	0.000001	0	0.000000	0	0	0	0
SchirmerM_2016_G89164	0.230642	0.109606	0.334089	0.096902	0.063837	0.039654	0.068487	0.000489	0.007968	0.007111	0.004160	0.007675	0.001813	0.004278	0.006757	0.001517	0.002629	0.000644	0.002235	0.000807	0.001540	0.000376	0.000330	0.000084	0.000127	0.000369	0.000260	0.000332	0.000062	0.000393	0.000375	0.000041	0.000479	0.000447	0.000201	0.000483	0.000047	0.000048	0.000060	0.000089	0.000178	0.000019	0.000053	0.000143	0.000058	0.000023	0.000130	0.000089	0.000425	0.000140	0.000141	0.000060	0.000143	0.000037	0.000011	0.000280	0.000024	0.000055	0.000017	0.000031	0.000077	0.000051	0.000019	0.000045	0.000005	0.000005	0.000020	0.000061	0.000071	0.000025	0.000004	0.000022	0.000004	0.000002	0.000010	0.000005	0.000010	0.000004	0.000003	0.000002	0.000001	0.000005	0.000001	0.000007	0.000007	0.000004	0	0	0.000001	0	0	0.000020	0	0.000004	0.000002	0	0	0	0	0	0
SchirmerM_2016_G89165	0.322127	0.161249	0.295459	0.042979	0.069925	0.043973	0.013570	0.001010	0.017968	0.003180	0.001942	0.003182	0.004784	0.001697	0.001703	0.001402	0.003395	0.000914	0.001823	0.000380	0.001072	0.000158	0.000231	0.000032	0.000046	0.000468	0.000360	0.000135	0.000145	0.000113	0.000120	0.000013	0.000571	0.000069	0.000111	0.000124	0.000028	0.000049	0.002061	0.000035	0.000023	0.000010	0.000090	0.000059	0.000056	0.000050	0.000058	0.000051	0.000086	0.000028	0.000144	0.000123	0.000061	0.000005	0.000011	0.000081	0.000001	0.000020	0.000024	0.000011	0.000045	0.000010	0.000105	0.000009	0.000002	0	0.000012	0.000114	0.000016	0.000003	0.000017	0.000006	0.000003	0.000005	0.000003	0	0.000000	0.000008	0.000003	0.000002	0.000024	0.000003	0.000001	0.000011	0.000003	0.000001	0.000000	0	0	0.000000	0	0	0	0	0.000004	0	0	0	0	0	0
SchirmerM_2016_G89166	0.242920	0.335110	0.177513	0.055249	0.068181	0.036808	0.016435	0.002103	0.026164	0.003092	0.011777	0.004292	0.005556	0.001935	0.001928	0.001528	0.000938	0.000528	0.001731	0.000171	0.000726	0.000068	0.000288	0.000173	0.000020	0.000597	0.000191	0.000286	0.000088	0.000213	0.000244	0.000042	0.000285	0.000250	0.000211	0.000136	0.000038	0.000174	0.000236	0.000047	0.000022	0.000022	0.000095	0.000077	0.000070	0.000043	0.000102	0.000233	0.000042	0.000050	0.000246	0.000087	0.000030	0.000005	0.000064	0.000043	0.000004	0.000064	0.000029	0.000006	0.000037	0.000051	0.000009	0.000023	0.000009	0.000002	0.000021	0.000011	0.000003	0.000018	0.000005	0.000008	0.000004	0.000002	0.000003	0.000000	0	0.000005	0.000115	0.000024	0.000025	0.000001	0.000007	0.000002	0.000000	0	0	0	0.000007	0	0	0	0	0	0.000000	0	0	0	0	0	0
SchirmerM_2016_G89167	0.351435	0.110284	0.265254	0.086240	0.079305	0.026643	0.031295	0.000825	0.014080	0.005675	0.004696	0.006251	0.001549	0.001992	0.003504	0.001833	0.001563	0.000316	0.000638	0.000919	0.000869	0.000170	0.000100	0.000081	0.000045	0.000262	0.000357	0.000234	0.000026	0.000173	0.000270	0.000029	0.000326	0.000082	0.000063	0.000311	0.000055	0.000522	0.000114	0.000035	0.000035	0.000017	0.000084	0.000063	0.000050	0.000020	0.000112	0.000047	0.000231	0.000083	0.000094	0.000106	0.000145	0.000015	0.000014	0.000037	0.000032	0.000065	0.000010	0.000013	0.000038	0.000021	0.000017	0.000009	0.000041	0.000016	0.000046	0.000033	0.000011	0.000003	0.000007	0.000019	0.000001	0.000001	0.000003	0.000001	0	0.000001	0.000002	0.000006	0.000010	0	0	0.000003	0.000002	0	0.000002	0.000002	0	0	0	0.000009	0.000001	0	0.000000	0	0	0	0	0	0
SchirmerM_2016_G89171	0.338015	0.069583	0.305501	0.076265	0.117708	0.015751	0.026350	0.000791	0.015285	0.004754	0.005460	0.005128	0.001468	0.002196	0.002682	0.004634	0.001372	0.000189	0.000729	0.000368	0.001068	0.000155	0.000179	0.000015	0.000013	0.000293	0.000397	0.000216	0.000014	0.000560	0.000251	0.000020	0.000293	0.000054	0.000113	0.000117	0.000066	0.000225	0.000190	0.000023	0.000022	0.000007	0.000117	0.000190	0.000047	0.000004	0.000055	0.000011	0.000060	0.000052	0.000174	0.000233	0.000122	0.000014	0.000051	0.000083	0.000006	0.000022	0.000012	0.000005	0.000043	0.000034	0.000020	0.000009	0.000001	0.000002	0.000016	0.000029	0.000002	0.000003	0.000008	0.000001	0.000011	0.000005	0.000002	0	0.000001	0.000004	0.000001	0.000002	0.000011	0	0.000001	0.000006	0.000006	0	0.000001	0	0	0.000000	0	0	0	0	0	0	0	0	0	0	0
SchirmerM_2016_G89173	0.286857	0.253357	0.250343	0.044777	0.064089	0.031536	0.021653	0.000534	0.020579	0.002789	0.007291	0.003333	0.001782	0.001571	0.001504	0.000766	0.001352	0.000554	0.000724	0.000161	0.000529	0.000239	0.000114	0.000032	0.000060	0.000271	0.000229	0.000134	0.000015	0.000406	0.000129	0.000019	0.000221	0.000189	0.000061	0.000178	0.000122	0.000172	0.000089	0.000030	0.000026	0.000012	0.000025	0.000072	0.000044	0.000012	0.000066	0.000149	0.000156	0.000042	0.000136	0.000092	0.000025	0.000042	0.000033	0.000053	0.000032	0.000029	0.000006	0.000003	0.000027	0.000014	0.000001	0.000004	0.000001	0.000000	0.000008	0.000016	0.000012	0.000002	0.000006	0.000005	0.000002	0.000006	0.000002	0	0	0.000000	0	0.000001	0.000006	0.000001	0	0.000002	0.000004	0	0.000000	0.000000	0.000007	0.000023	0	0	0	0	0	0	0	0	0	0	0
